"Roles & responsibilities (and their relations),Organisational indicators suggested for qualitative assessment.,""“…roles, responsibilities and their relations…”""";;;;;;;
Non-financial measures,Referenced as an alternative class of indicators whose use often fails in practice.,“…coming up short on nonfinancial performance measurement.”;;;;;;;
"Intangible success factors,Named explicitly as a type of indicator in one PMS (Lönnqvist).,""“Intangible Success Factors, introduced by Lönnqvist [9].”""";;;;;;;
Barricelli et al. 2024 - Towards the Unification of Computational Thinking and EUDability - Two Cases from Healthcare.pdf;;;;;;;
Metric,Como é usado no texto,Evidência literal (ou quase literal) citada;;;;;;;
"EUDability (construct global),""Empregado para medir o quão adequado um ambiente EUD é quanto às 5 dimensões";" valores atribuídos: None, Low, Mid, High"",""“EUDability is the degree of ...” ";" “Once the experts complete the checklist … the EUDability assessment is performed by assigning a value on the scale {None, Low, Mid, High}…”""";;;;;
Concreteness,Dimensão da EUDability avaliada pelos especialistas; classificada em None/Low/Mid/High,“The Concreteness dimension has been assessed as Mid…” ; “…represents the domain concepts as elements for problem solving …” (Item 1-3 da checklist);;;;;
Modularity,Dimensão da EUDability; classificada em None/Low/Mid/High,“…Modularity dimension has been assessed as High…” ; checklist itens 4-6;;;;;
Structuredness,Dimensão da EUDability; classificada em None/Low/Mid/High,“…Structuredness dimension has been assessed as Mid…” ; checklist itens 7-9;;;;;
Reusability,Dimensão da EUDability; classificada em None/Low/Mid/High,“…Reusability dimension has been assessed as Low…” ; checklist itens 10-12;;;;;
Testability,Dimensão da EUDability; classificada em None/Low/Mid/High,“…Testability dimension has been assessed as Low…” ; checklist itens 13-15;;;;;
Checklist de 15 itens (Y/N),Instrumento inspecional para pontuar cada dimensão da EUDability,Tabela 1: “Checklist for EUDability predictive inspection-based evaluation … Items to check (Y/N forced choice)”;;;;;;;
Computational Thinking Scale (CTS),Questionário de 19 itens em Likert-6; mede 5 sub-escalas de CT; resultados analisados por média ou por classificação Low/Mid/High,“The Computational Thinking Scale (CTS) has been proposed by Tsai et al.… consists of a questionnaire… we decided to use a 6-point Likert scale…”;;;;;
Abstraction (sub-escala CTS),Medidor de CT; avaliado por 4 itens (AB-1 a AB-4),Tabela 2: lista de itens; Violinplot e χ² mostram distribuição;;;;;
Decomposition (sub-escala CTS),Medidor de CT; avaliado por 3 itens (DE-1 a DE-3),Tabela 2; resultados estatísticos em Tabela 3;;;;;
Algorithm Design / Algorithmic Thinking,Medidor de CT; 4 itens (AD-1 a AD-4); renomeado de ‘Algorithmic Thinking’,“…named ‘Algorithm Design’ instead of ‘Algorithmic Thinking’…” ; Tabela 2;;;;
Generalization (sub-escala CTS),Medidor de CT; 4 itens (GE-1 a GE-4),Tabela 2; resultados em Tabela 3;;;;;
Evaluation (sub-escala CTS),Medidor de CT; 4 itens (EV-1 a EV-4),Tabela 2; resultados em Tabela 3;;;;;
"Classificação Low/Mid/High dos skills,""Derivada das respostas CTS (1-2 = Low, 3-4 = Mid, 5-6 = High)"",“…responses were codified into three classes: Low … Mid … High …”";;;;;;;
"χ² (Qui-quadrado),Teste estatístico para verificar diferença significativa entre contagens Low/Mid/High em cada sub-escala,""“For each sub-scale, a χ² test was carried out … The detailed test results are reported in Table 3”""";;;;;;;
p-value,Nível de significância associado aos testes χ²,Tabela 3 mostra “p < .001” etc.;;;;;;;
"M (Mean),Média usada para idade dos participantes e (no método original de Tsai) para pontuar sub-escalas,""“ages ranged from 21 to 58 (M = 31.3, SD = 10.84).” ";" “…Tsai et al. determine the results of CTS calculating the mean value for each sub-scale.”""";;;;;;
SD (Standard Deviation),Desvio-padrão relatado para idade;" indicador de dispersão,""“(M = 31.3, SD = 10.84)”""";;;;;;
"SUS – System Usability Scale,Citado como instrumento tradicional de usabilidade para avaliar EUD,""“…Among the most well-known questionnaires used for evaluating EUD, there are the System Usability Scale (SUS)… ”""";;;;;;;
"UEQ – User Experience Questionnaire,Citado como instrumento de avaliação de UX/usabilidade em EUD,""“…the User Experience Questionnaire (UEQ) (e.g., [2])”""";;;;;;;
CUSQ – Computer Usability Satisfaction Questionnaire,Citado como instrumento de avaliação,“the Computer Usability Satisfaction Questionnaire (CUSQ) (adopted by [8])”;;;;;;;
NASA-TLX,Índice de carga de trabalho;" citado como métrica usada em EUD,""“and the NASA Task Load Index (NASA TLX) (e.g., [17])”""";;;;;;
CEM – Communicability Evaluation Method,Método de avaliação da comunicabilidade de softwares EUD,“…Another approach … called the Communicability Evaluation Method (CEM)…”;;;;;;;
Cattell-Horn-Carroll ‘Fluid reasoning’,Capacidade cognitiva mencionada como métrica/constructo relacionado a CT,“…the Cattell-Horn-Carroll (CHC) model considers also ‘fluid reasoning’ … hallmark indicators of fluid reasoning.”;;;;;;;
van der Aalst 2012 - Process Mining - Overview and Opportunities.pdf;;;;;;;
medidor,como é usado no texto,evidência no texto  ;;;;;;;
"Fitness,""mede o quanto o modelo consegue reproduzir o comportamento observado no log, podendo ser expresso como proporção de casos re-executáveis, valor entre 0 e 1, ou ainda via índices de tokens ‘emprestados/deixados’."",“A model with good ﬁtness allows for most of the behavior seen in the event log. A model has perfect ﬁtness if all traces in the log can be replayed by the model from beginning to end… Often ﬁtness is described by a number between 0 (very poor ﬁtness) and 1 (perfect ﬁtness).” ‑ “The ﬁtness of the model and log at the event level is 0.98876214.”  ";;;;;;;
"Simplicidade,""avalia a complexidade do modelo";" quanto mais simples, melhor segundo a navalha de Occam."",""“Obviously, the simplest model that can explain the behavior seen in the log is the best model. This principle is known as Occam’s Razor.”  """;;;;;;
"Precisão,""mede se o modelo permite apenas o comportamento necessário, evitando ‘under-fitting’."",“A model is precise if it does not allow for ‘too much’ behavior.”  ";;;;;;;
"Generalização,""mede se o modelo não é excessivamente específico aos exemplos do log, evitando ‘over-fitting’."",“A model should also generalize and not restrict behavior to just the examples seen in the log.”  ";;;;;;;
"Proporção de casos totalmente reproduzíveis,""percentual de instâncias do log que podem ser executadas do início ao fim no modelo, usado como forma simples de conformance."",""“Simply count the fraction of cases that can be ‘parsed completely’ (i.e., the proportion of cases corresponding to ﬁring sequences leading from the initial state to the ﬁnal state).”  """;;;;;;;
"Nº de tokens emprestados,""contagem de tokens inseridos artificialmente durante o replay para forçar transições";" quanto maior, pior a aderência."",""“In the end, the number of ‘borrowed tokens’ … indicate the ﬁtness level.”  """;;;;;;
